"Unique_Patient_Identifier","BRAF_V600E_ENSP00000288602","EGFR_L858R_ENSP00000275493","KRAS_G12C_ENSP00000256078","KRAS_G12D_ENSP00000256078"
"P-0015785-T01-IM6",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0016033-T01-IM6",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"P-0016646-T01-IM6",7.23771136235407e-07,1.26176523606747e-06,4.5893441931342e-06,1.11389400313096e-06
"RI1933",9.16522180602036e-07,1.02654037741537e-06,7.19617968276417e-06,1.0484030170468e-06
"SC0899",9.86995550079465e-07,1.43612506932655e-06,6.38195894003621e-06,9.29644562283768e-07
"SC6470",1.20286723638359e-06,9.41872468045825e-07,1.01498336213023e-05,5.97584005985615e-07
"TU0428",9.16794913199359e-07,1.34854091946308e-06,6.33545077415477e-06,1.23011395437013e-06
"Y2087",6.27077461632199e-07,1.25762252199283e-06,3.06143065084919e-06,2.12221071894543e-06
"ZA6965",7.60791799953703e-07,9.05022750278694e-07,7.47166743662887e-06,1.06756423920016e-06
"a046888c-f153-4f35-a1b6-23dd1691a91a",8.75534939604414e-07,1.90756956883132e-06,3.72483883601195e-06,1.3395486243715e-06
"a0e57b39-960e-4e46-8aa0-d0ee2fd9a7cc",5.51752609149042e-07,9.95634236704558e-07,3.10864632593735e-06,9.48405901030097e-07
"a16d7bf7-07b7-4320-969c-fc68dd564a92",8.91251821684156e-07,1.23521196689824e-06,5.99672691722471e-06,8.53539594876474e-07
"a19d84a1-b316-44d3-90b1-0d14b0fd7a14",7.43746354087546e-07,1.20861439161412e-06,4.0201898547593e-06,1.29437242357061e-06
"a244a99a-d7cc-4fb1-bc76-b66886481621",8.61577323181835e-07,1.59607767050979e-06,5.2627249284998e-06,1.01003524122939e-06
"a250a369-e536-4a18-b7af-2911133d7bdc",1.08069680012696e-06,1.6463615943863e-06,6.19097351447536e-06,1.08675233206225e-06
"a391d49f-a822-460b-981c-6fbe1868ee38",7.55633506054719e-07,1.20756392557338e-06,4.41855282981155e-06,8.61185593685899e-07
"a3de401d-91fe-49a2-bb07-81c1a06506e6",5.05768514709567e-07,9.03750562921107e-07,3.32980486840387e-06,9.63931783368831e-07
"a3f6bc1c-19ab-4eeb-a9ac-3d2fac850bde",8.55694252731917e-07,1.46123114870615e-06,6.47294144312688e-06,1.32468059732471e-06
"a41c46da-7ed4-4192-bd16-b3cbb94a5133",7.74446432765342e-07,1.55040880219603e-06,4.14742877122382e-06,1.37202239218712e-06
"a534b96b-1665-444a-9308-e610f2f0e510",9.30462213234415e-07,1.86918734324186e-06,4.39800062230391e-06,1.38389052240728e-06
"a56d2b48-375d-4193-91a9-f589c39523fb",9.12197411012122e-07,1.11155082386309e-06,6.65969429445923e-06,9.12237782122312e-07
"a5bd7d50-9c14-49e6-89cf-6bf440c42309",1.12379432005285e-06,1.00679220000282e-06,9.28865036641896e-06,8.19541219870602e-07
"a5f2576a-d628-47de-a5df-76a4f3105dcc",5.99188301504188e-07,9.52025982408186e-07,4.03556474847906e-06,6.62939116289551e-07
"a65700c2-e58c-4fd4-aeb1-5686b8f4d212",9.72990424666905e-07,1.02579566557772e-06,7.44350862963736e-06,1.09686056305108e-06
"a8de1beb-6296-44eb-bd63-c603f70faaf3",6.93613156299123e-07,1.49934744979702e-06,2.98014081525096e-06,1.47810888383112e-06
"a8f3da11-890c-4fff-bfc5-d99357dc4e46",6.36447915384547e-07,1.13767942980844e-06,4.51489908782918e-06,1.33665805371385e-06
"a905d275-9283-4fa6-bbbf-46019bd1bcb7",7.85594220737029e-07,1.27286987611647e-06,5.18396598599038e-06,1.37407154183294e-06
"a9644274-13bb-4228-9b4f-14260ccc26eb",8.81694025541321e-07,1.14854820613952e-06,6.74258264720091e-06,1.11676947327409e-06
"ab9e6815-4d13-44db-93e5-553eb4f5bc95",7.84743456487572e-07,9.76131805208117e-07,6.33926009732971e-06,9.57295053370807e-07
"abb86d09-d4ff-41f4-ba22-185dc48347c9",9.91380883118425e-07,1.46193712690312e-06,6.17708297534792e-06,1.2362112531514e-06
"abd6647b-d2eb-404d-8283-443e92addf55",9.77837777357184e-07,1.42079999171732e-06,6.12375744628877e-06,8.39712184379716e-07
"ad74c0e8-8878-4efc-997d-981cd547bc5b",8.23756914464844e-07,1.45368487434433e-06,4.88442654022511e-06,1.2860798671923e-06
"adbaba9c-5efc-4130-82f6-8055eab13795",8.52628936512451e-07,5.72946563998618e-07,8.55552157338262e-06,7.48794955588654e-07
"ae702159-5b6a-41dd-868c-7540f9e1131c",1.1461764691563e-06,1.46935573177738e-06,7.56962408559272e-06,9.77102636128271e-07
"aebd0313-23be-46a8-abc6-b16c531c3a8e",9.81771654815441e-07,1.32187392219046e-06,6.62500107231182e-06,1.02137626848753e-06
"aee86a89-0377-4080-b16c-408bfbe78687",8.04178248227284e-07,1.0429471239786e-06,5.61915343238383e-06,8.17827231398835e-07
"afb91740-2668-46d7-ba01-bb26153ad1c7",5.98751231069779e-07,7.44440351950744e-07,4.85170310042314e-06,6.37765663452665e-07
"afe83af5-af22-49c0-88b4-f1d0dfcbe238",7.16732185263162e-07,1.16273479233533e-06,4.80292247582617e-06,1.42230253588568e-06
"b2285924-9813-4f46-bb8f-91a0efd8a9b6",1.04684116366096e-06,1.41366929332709e-06,8.0960746459323e-06,1.08276775289179e-06
"b256e065-c681-4f82-8b68-a8ef7c413791",1.09414497628245e-06,1.65913261296081e-06,6.68044595521683e-06,1.28648392389852e-06
"b266cbf5-80de-4473-b16f-08c502d365ca",8.16389872758301e-07,9.3890990120274e-07,6.23818627089213e-06,8.63483001461242e-07
"b2bc53d6-ef78-4ae9-a6b5-1c7cad9a43eb",8.7139454956227e-07,9.30662214567939e-07,7.22284748295698e-06,9.26568200650797e-07
"b36b7567-30d3-4d0c-84c4-b203986e0fdb",6.48031841902224e-07,1.03362133733377e-06,4.91896778623362e-06,1.15036199695902e-06
"b40d0849-f4ef-4a14-9732-9beb708cb46b",1.15878832468011e-06,1.14405767745652e-06,8.64086976651556e-06,8.5710496474287e-07
"b5cdf68a-9903-4f82-9017-ab88d2b73d4f",1.19235298278393e-06,1.13790328660338e-06,9.40256940968348e-06,8.30836752593377e-07
"b61abdfd-b7a0-4e1a-b570-d1eaecad3a9e",9.94035103422312e-07,1.55840106433971e-06,5.99821811360349e-06,1.14459604650004e-06
"b8475929-2d9d-4909-bd62-59684a140bd7",1.16304989621979e-06,1.16167633079113e-06,8.75398218063342e-06,9.58430999653404e-07
"b86b1616-20a2-4300-8daa-03dcc9938215",7.24659358519046e-07,1.30447956628088e-06,4.95254115857354e-06,1.25905039511513e-06
"b87a5d92-4c09-48fe-bb08-b3c89a7c892e",6.73450619153167e-07,9.15959792921775e-07,4.45834161665363e-06,7.75042763819648e-07
"b89de053-d253-447f-952e-9a2edcf6bca5",1.06839225583531e-06,1.05113232999613e-06,8.38480265894524e-06,6.64210060581197e-07
"b8b5ed35-b299-4c1e-9226-5ca055dc7a43",8.77495713993193e-07,1.30767865805548e-06,6.28336410609304e-06,1.05480001139959e-06
"ba49117e-dab6-4e7d-bc44-f11dcafa1318",6.10487871257374e-07,8.78201027914406e-07,4.34987306248465e-06,7.8750033800651e-07
"bab335f9-b241-41a7-b107-79b9676b37b8",9.51350274430363e-07,1.63896516311993e-06,5.28723437160144e-06,1.18930086176355e-06
"bab43415-d413-40be-a4c0-2c40a52afe6a",1.01083860611574e-06,1.31392952240777e-06,6.74836379548572e-06,6.85140372934004e-07
"bc4c4079-b449-485d-84e4-a40496e563e8",1.04815200154377e-06,1.64628201375832e-06,6.05619181831447e-06,1.12004122461852e-06
"bcf2e591-9dae-440f-bd03-5f27c57db741",9.17489640719173e-07,1.02887269302122e-06,7.18723272555288e-06,8.69557731827627e-07
"bd4e9a9f-17f3-4d33-92fc-fcc45dd0e7b4",8.79359096012351e-07,1.341588394557e-06,5.60507037220695e-06,8.98456053678984e-07
"bebd0025-74e2-451b-93b3-86f82df43573",8.59629964381008e-07,1.45613329328832e-06,5.36558427085924e-06,1.34988519877218e-06
"bf15f7ad-9d92-473b-91d1-f24aa373ab97",1.1103851036834e-06,1.09073395366353e-06,8.90815208461474e-06,7.40266906748053e-07
"bf34664d-423d-4257-99d4-797f7d366455",7.79374227334581e-07,1.29786461618045e-06,5.33512844783336e-06,1.43898266115181e-06
"bf755bc2-b7aa-4c3c-8b3c-58b089b5cab6",8.37216627606623e-07,8.14653670867184e-07,6.85950824446381e-06,6.56978485938036e-07
"c05b1a5c-2f6d-448a-94c8-58cce3d34b37",9.38076152492347e-07,1.57414823544634e-06,5.85063696644351e-06,1.06219097318692e-06
"c0e263eb-1a83-4dc8-8abe-3dd2a59bae1b",9.07976840708897e-07,1.78546468951541e-06,3.89722860803664e-06,1.06739203128609e-06
"c0fdb152-25d2-404b-bec7-a43ece381f5b",7.07979217004507e-07,1.38873641295414e-06,4.00863121549917e-06,1.27249057792874e-06
"c2a1de2e-6451-4c95-8ce6-263f2b7e6eff",9.14253347473849e-07,1.02090019307324e-06,7.35865075053305e-06,1.13891190047617e-06
"c390b6ad-14c8-49ea-9b38-798c9fad5b62",8.69130581541937e-07,2.07192714686083e-06,3.54136365046625e-06,1.20055363532644e-06
"c43c8eea-7014-4abe-b805-397a9062d3e0",1.08154392497153e-06,1.47909682972716e-06,7.54416750210083e-06,9.15531998694584e-07
"c497f8c7-2fb5-44d9-bc7c-69cfd0b51b54",7.05474598740647e-07,1.35005645509087e-06,3.79159644261538e-06,1.17790585209502e-06
"c4c1469d-752f-42b6-8686-714ad4a8ac97",8.14920013404983e-07,1.65536041599637e-06,4.26335265767251e-06,1.12872379595586e-06
"c4d1e105-28b7-48df-abef-fbe09782fdb2",4.87588588968367e-07,9.9801426558677e-07,2.84673579680258e-06,8.35594711093793e-07
"c650b1ff-8a4c-4ee9-b7c1-268c28c83827",1.06596547581268e-06,1.06755723042426e-06,8.31324396924513e-06,9.17307359823574e-07
"c6b680e3-d96e-4fc7-8053-77454b7a14fa",1.1754720786948e-06,1.18669138545304e-06,8.96747488154595e-06,9.44274712988157e-07
"c6d78e27-e510-4f57-abae-19efa6105a8d",9.51102698875016e-07,1.3860201289681e-06,7.18893568338296e-06,1.03368883682121e-06
"c8544fb3-b26e-4672-bb81-a271db724b04",9.77149406564409e-07,1.05188180155112e-06,8.1972652455587e-06,1.02504811788421e-06
"c95957a7-1a1a-4c8d-bb61-7c99b500f224",8.57679803951215e-07,9.95744315125672e-07,6.21087365029944e-06,7.09659690394069e-07
"c9c533ee-e154-4a56-bce9-b5af37574b2f",8.86936419182799e-07,1.11250425731775e-06,6.38801080706768e-06,1.08169431938329e-06
"cbbea9f1-396a-4bf3-b67c-2cac3394dceb",9.07505773813994e-07,1.91553286632122e-06,3.90350367423404e-06,1.2184396690506e-06
"cbf1f718-6bb7-4daf-b9d6-fb294281decb",9.20931454299556e-07,9.38286830861178e-07,7.87342026115019e-06,1.34364227346555e-06
"cbfef004-b437-4d51-9d88-a2db50aa6481",9.12798386970523e-07,1.21383042627743e-06,6.1190159314629e-06,9.16827464025285e-07
"cc68632c-b1e3-491b-b562-9468e2d1c101",9.74070361500616e-07,1.40715985317154e-06,6.20647423619867e-06,1.09485765877322e-06
"ccda26c1-a6d6-4317-8cf8-8a87e15ce12e",3.05593786634449e-07,3.09490959064253e-07,2.4636989613271e-06,1.71238532200331e-07
"ccfdad76-cc45-447f-bed8-ede8f6a8844d",7.98070606410852e-07,1.43799185412403e-06,4.22336591131985e-06,1.20428207190045e-06
"cd0dc947-b708-464e-beb7-954c9d4583e7",1.05969244375754e-06,1.20562998323281e-06,7.27066466855715e-06,1.04867602542942e-06
"cd902d08-215e-4bd0-88e4-4fd01ab43cbf",1.01741501513598e-06,1.0699756572662e-06,7.91637026588428e-06,8.32945003909321e-07
"cd9e70e4-8622-4a07-8646-63f8275c1737",1.02160160947645e-06,1.21192908449757e-06,7.66451659284215e-06,9.7809644826026e-07
"ce15f31f-2bad-4485-96fa-495bfa262e66",7.72005496768592e-07,1.59133578936512e-06,3.19552638914919e-06,1.37559489708736e-06
"ceead734-1ce0-4385-b65a-a9c853b7308e",8.41669744822849e-07,9.0232835224168e-07,6.25864945690082e-06,6.54716330607668e-07
"cf411fc0-0cce-42d2-ae79-24de1a105c05",8.44836728604544e-07,1.53224587771583e-06,5.36196354270341e-06,1.13529279968239e-06
"d020e685-0435-4b0a-b03f-45853e1c6eed",4.61962445992777e-07,1.11048066255803e-06,3.4355189019287e-06,1.01108986726497e-06
"d15b7b29-c5c5-41d8-b83b-7cc12fe92820",1.05166682993133e-06,1.2163250576019e-06,7.90196880577752e-06,1.1701437789837e-06
"d288b69f-1e79-4429-8646-9994b7c54f8f",3.51575573107962e-07,9.25867355120455e-07,1.87883543113225e-06,1.07522017181338e-06
"d28e465c-e553-4c53-8bb7-3d8199b9a8a5",1.08056861620874e-06,1.30013939673466e-06,7.15155137041259e-06,7.111989964175e-07
"d2c1e896-6886-4122-bb48-5fbcd3f641f4",7.87837863647302e-07,1.37539514328961e-06,5.34933434309024e-06,1.47224404488969e-06
"d31aeefc-b59b-42e9-9919-750b17a70a3d",1.01859379664379e-06,1.28945445925111e-06,7.24321143339064e-06,9.95060653542186e-07
"d344dae0-adf4-4697-b703-7690c13d8331",1.00918621510028e-06,1.20462965835143e-06,7.95320048403065e-06,1.07230979969027e-06
"d3e23815-7f9d-48aa-9aef-3a1dd9d464d7",1.10866701915628e-06,1.21173911704374e-06,8.3712036714973e-06,9.85550086109876e-07
"d3ff328c-2488-47bd-8663-366b6812c7b5",9.9173332414803e-07,1.5520084003982e-06,6.76549136701146e-06,8.26484247790503e-07
"d45aee46-838e-44af-8422-46710b3240a8",7.03720415343332e-07,1.27666126617767e-06,4.71859516148235e-06,1.2719642141359e-06
"d63c028b-b6d3-49ce-b63e-261eed3b86df",1.21243997294516e-06,1.41457231456522e-06,8.50680948284109e-06,1.03506914424573e-06
"d6a08727-affd-4a59-837b-ea71741d7f09",9.38513866647887e-07,1.19641389362787e-06,6.78537159442841e-06,9.94818588868672e-07
"d6e274a0-6425-437b-bc07-1225be7808d5",1.08445246865284e-06,1.76400411897479e-06,6.64723875327762e-06,1.09140459655153e-06
"d721bfe0-90e3-415e-b9f3-1a270efa5fbb",1.04949021586409e-06,1.0150602644812e-06,8.75536209142054e-06,7.06561044496557e-07
"d7ae8efb-aa4d-4807-9772-55b0a28ccd5c",9.08504374841052e-07,1.02027441750257e-06,6.55737038790776e-06,8.04467221345419e-07
"da345947-498b-4272-a231-a987ed4fe151",6.02114500878951e-07,1.46582982557516e-06,2.65901180094147e-06,1.32457284252896e-06
"daf0e08e-1738-43f8-874a-b37d79cbe3a7",1.10274242849737e-06,1.33502501072811e-06,7.65593696193907e-06,9.61605192903032e-07
"db0b9e63-4272-4f29-bf0e-1ec0fe79a9d7",1.01682662766532e-06,1.60985359719198e-06,5.98627228331903e-06,1.22235051087391e-06
"db769d5c-a794-448d-9130-38a82d051c95",1.09552302009032e-06,1.06639576303045e-06,7.69201196019223e-06,9.47324541898011e-07
"dc9eaaa0-0bfd-46d0-994f-310826879da4",9.9341886632265e-07,1.02502360042061e-06,8.48551531951106e-06,8.95086886063248e-07
"dcf8e752-e95c-4087-a0f5-c041787c8569",9.83994153999371e-07,1.53743734491102e-06,5.52539152547947e-06,9.5050547014381e-07
"dd46c83e-6551-485b-b935-f3beed891244",1.0340275326463e-06,1.24728391695552e-06,6.81876078627476e-06,1.01094013688656e-06
"dd63d0fd-e24b-40a5-88c5-7d3d4106631e",7.93450666014607e-07,9.72178850900406e-07,6.15694868367652e-06,8.55971101796807e-07
"e00a60d7-4253-443d-a187-680ad0931349",7.82804950767369e-07,1.07813825963125e-06,5.36789838252568e-06,1.17839642912268e-06
"e01e4fb3-236a-4d16-9073-555876b688e9",5.71813784091854e-07,8.68463249486594e-07,4.62901155234252e-06,1.69463358771121e-06
"e0acafdd-06d0-48a6-bd68-577ef666a419",4.24745023895606e-07,8.85547149954182e-07,3.01967800761148e-06,9.63696861940366e-07
"e10568fe-0436-43f2-9f0f-48f9903868c4",1.05283640698873e-06,1.44967014456645e-06,6.9907978254323e-06,1.11887171701e-06
"e1c55bac-bb41-4964-add5-ecd6ba04b58d",8.86509956891262e-07,1.84210818925152e-06,4.66015491377716e-06,1.20009673178159e-06
"e2b0d873-4942-4483-9a88-d5c6338d0382",8.120360406159e-07,1.29274421149611e-06,6.03078806421625e-06,1.17928546071866e-06
"e43a2b72-35c6-4466-9007-ce96caf77ea8",7.7899005744561e-07,8.75164121234255e-07,6.01784298644617e-06,8.84025009871139e-07
"e44e279b-103e-436e-8988-1139b000bdfd",8.62558224429968e-07,1.17347193131863e-06,6.01583814796891e-06,8.22613708627878e-07
"e499069b-a16a-49e9-941a-e3e9ea62af25",6.61513433383043e-07,1.73541468918811e-06,2.84677262882736e-06,1.30958339125353e-06
"e51f717f-72e8-400e-9f35-fc5dc32fdf71",7.91434011312696e-07,1.60553448920435e-06,4.00811576117293e-06,1.5875476473532e-06
"e5cb0c86-8fe2-4cfc-b32b-e8ec3839ffc4",1.07497595730145e-06,1.65996283329293e-06,7.75846011595679e-06,9.15294208537802e-07
"e60a8f8a-0fe6-40e5-9f30-bcff48ac73f4",6.27810631215585e-07,1.52708786125026e-06,3.13399185603849e-06,1.36729392830288e-06
"e64f76e4-f748-4d9e-ba71-53e2818a7920",1.10424402968337e-06,1.09499735678497e-06,8.56349088593753e-06,9.48838156049018e-07
"e6e75590-9520-4b1c-8a28-4a1d2b2218fc",8.89580834503466e-07,1.06275335462488e-06,6.56039813892854e-06,8.14701136596127e-07
"e737f650-b72d-44e7-b750-558a56716803",1.04133297485888e-06,1.53287230479802e-06,6.41327965164967e-06,1.2825176048083e-06
"e739b4f7-ae46-45c6-9013-9571cbadaf99",7.21646892306868e-07,1.37501454855239e-06,4.48110272534219e-06,1.09543152463776e-06
"e7d30bc2-42e8-49c5-a5b3-9f58411b007a",8.76107275220068e-07,1.40775090829872e-06,5.05466383754728e-06,1.02674786747426e-06
"e8060c45-451d-4779-9584-f284db47e63e",9.46201069672627e-07,1.18602143072214e-06,6.16010739711631e-06,1.06694442944805e-06
"e8b7a103-644f-4865-92f8-80b053bd5e17",5.38761499083033e-07,8.47585645136782e-07,3.87285950972158e-06,7.33298936394053e-07
"e998a607-ac73-4849-afaa-57eee49cf051",6.18160003429425e-07,1.20375433011036e-06,3.74685204525916e-06,8.2862249746806e-07
"ea0b9461-0d4d-4ade-a255-1b03dd85e30e",1.03963723208636e-06,1.0879880631695e-06,8.05445679573657e-06,1.12412884926713e-06
"ebb33753-9d38-4368-9033-3e55f129d00d",9.09313384692344e-07,1.47511994741781e-06,6.37631225663338e-06,1.31804064920692e-06
"ebcba7f2-ce13-4bae-97cd-91a6b1dcd465",1.0132840825191e-06,1.01975221548032e-06,8.16777745638936e-06,9.32691003443484e-07
"eeab558b-8d1e-4843-861d-dbfb06061758",1.03119589053966e-06,1.47358644207537e-06,6.57348224508515e-06,1.06785556285977e-06
"ef03654a-dcf1-41ff-a67e-4f3fbf9ba807",9.21889240779916e-07,1.3675052724194e-06,6.0987007775304e-06,9.31610531083059e-07
"ef42ae4c-a108-468e-beed-437cf3cf2962",4.89448388621144e-07,8.63537381031105e-07,2.57388908161894e-06,6.32561233604255e-07
"f0c94f68-bfd9-45cb-b4fd-8bb1ae4e9a2b",1.03084932213547e-06,1.73975036041288e-06,5.02419092496535e-06,1.29381335728126e-06
"f17d3463-af6c-42c2-a8e9-fae45f69286f",4.03504407297968e-07,1.08202744083967e-06,1.41445360734024e-06,5.92716110258545e-07
"f1f80dd2-891d-46dd-a3e0-f007628cb515",9.00484997909135e-07,1.28478242080339e-06,6.25440328347481e-06,9.85563537272572e-07
"f29b5aef-d53e-457d-b140-b0b5fd1960bc",9.34040005920724e-07,1.09982993897247e-06,8.16267855096541e-06,8.7235638075139e-07
"f327dea0-2d30-482f-809c-76a148a749b7",3.84178439718203e-07,3.98040771018556e-07,3.1525876720355e-06,5.86692659008925e-07
"f3f024c2-52f1-400e-946c-398f5b72e6dc",1.04796504316969e-06,1.3478089153441e-06,6.92347460811192e-06,9.77395802560637e-07
"f40301ba-831e-4afd-9ce8-5f3c1a05ff7e",8.87781364170673e-07,8.33516424769347e-07,7.34944389918857e-06,8.87554644274338e-07
"f462cfef-f60a-4d3e-b92d-b8d8f50b6bb3",7.20149422973929e-07,8.61828450467231e-07,5.45673643924533e-06,8.40005423173586e-07
"f4b83449-7d0e-49f3-be53-81cf0d485ed8",8.66541087560628e-07,2.30331679449223e-06,2.59459850754649e-06,1.51439459012705e-06
"f587c9ab-2949-4410-80d6-a050865d48aa",1.00205836091763e-06,1.2470086710644e-06,6.82701550761016e-06,1.16988690495377e-06
"f77b6930-a1ce-446e-a15d-c018cbbecfee",6.13686950519303e-07,7.499355563463e-07,5.88593358393953e-06,4.39335094842482e-07
"f7f9f522-de88-4f9c-8ba4-7be3726faaf8",9.26804837308766e-07,9.62805762676833e-07,7.07862653581453e-06,7.88645200915277e-07
"f809e7d9-a75e-41c9-ac2c-5bec6ffcb4a2",1.03350569860582e-06,9.785955008559e-07,8.50310070746172e-06,8.73927797024242e-07
"f86e1da7-bad6-4eb8-ae4c-fa9421308d47",8.43232517028348e-07,1.41281510842108e-06,4.91544083756166e-06,9.16060390200123e-07
"f934ed41-090e-4313-bbc5-d1a4a9ed9ad7",1.03546581596511e-06,1.57450957247427e-06,5.92262677701129e-06,1.01260968915544e-06
"f98ecd8a-b878-4f53-b911-20cd8e17281c",7.34705036225715e-07,1.23799428371709e-06,4.6612378055445e-06,1.10210953399137e-06
"fb6b289c-aaf9-4d8e-b6e0-5d35bce1b6e1",1.03306309537578e-06,1.11073960584746e-06,7.95614766169205e-06,9.88553500434602e-07
"fc79086c-af9a-4c27-b074-f7050b6f3381",1.01402041006524e-06,1.13746237544004e-06,7.45712986216931e-06,8.38457796976947e-07
"fcfe0b53-dfc1-42fa-9efc-2b2ff259297e",7.920270262613e-07,9.42432658861917e-07,6.30004684121679e-06,1.05077119609662e-06
"fd3fc273-c035-40ea-a459-ff4806f5d592",1.09451425381105e-06,1.03493042409825e-06,8.75761955203918e-06,8.11306652674702e-07
"fd5c44ef-ea50-4fba-9e8d-e371cf34ebdb",8.79059405867591e-07,1.18570722186888e-06,6.1918919888451e-06,9.64545662872607e-07
"fddc4d29-1ae8-451d-a13e-8ef6492be201",1.08171948925804e-06,1.16973848896066e-06,8.1055663729389e-06,9.2631530991015e-07
"fe714ac0-f874-426a-924b-a2980232b5f7",9.5435930118992e-07,8.90286244376712e-07,8.6853819353873e-06,8.98186737977484e-07
"ff07ea4b-4e50-410d-99d6-96a351dad7b1",6.67846092007946e-07,1.21802355133051e-06,4.27053793611148e-06,9.97379947359987e-07
"ff9def3d-17e5-4ef6-b74e-933f11ed6f00",6.93107539248065e-07,9.54963316232049e-07,4.92150028064274e-06,8.02363613948223e-07
"ffb0c0b7-165e-4439-b3e6-62431f40b7fe",8.48657217319362e-07,1.27491332091009e-06,5.51605250120797e-06,8.64803502402554e-07
